id,text,label,priority
1013,Màng lọc điều hòa phòng 107 cần được vệ sinh khẩn cấp.,thiết bị,normal
1014,Phòng 209 bị phạt vì đánh bài trong phòng.,khác,normal
1015,"Ống nước tầng 4 bị vỡ, ảnh hưởng khu vực KSSV-119.",nước,normal
1016,Phòng kssv-162 có rác chưa dọn.,vệ sinh,normal
1017,Báo cáo cửa sổ phòng 410 không thể mở được vì kẹt chốt.,thiết bị,normal
1018,Phòng KSSV-686 có côn trùng bay vào thường xuyên.,khác,normal
1019,Thùng rác khu sinh viên gần KSSV-627 đầy tràn.,vệ sinh,normal
1020,Lỗi tường nhà vệ sinh bị ẩm mốc do thấm nước.,vệ sinh,normal
1021,Cần bổ sung rèm cửa cho phòng kssv-559.,khác,normal
1022,Rác thải công nghiệp bị vứt ở khu vực để xe.,vệ sinh,normal
1023,Báo cáo chó/mèo hoang cắn nhau trong khuôn viên KTX.,khác,normal
1024,Đèn học phòng kssv-229 bị hỏng.,thiết bị,normal
1025,Điều hòa phòng kssv-610 bị hỏng.,thiết bị,normal
1026,Báo cáo cổng mạng ở khu vực học nhóm chung bị mất kết nối.,internet,normal
1027,"Ống nước tầng 3 bị vỡ, ảnh hưởng khu vực KSSV-190.",nước,normal
1028,Thùng rác khu sinh viên gần KSSV-691 đầy tràn.,vệ sinh,normal
1029,Ổ cắm phòng KSSV-606 phát ra tia lửa.,điện,high
1030,Vòi nước phòng kssv-653 bị rò rỉ.,nước,high
1031,Lỗi sàn nhà hành lang bị dính vết bẩn cứng đầu.,vệ sinh,normal
1032,Ống thoát nước ở ban công bị tắc do rác.,vệ sinh,normal
1033,"Đường ống nước ở ban công bị nứt, nước chảy nhỏ giọt xuống tầng dưới.",nước,normal
1034,Báo cáo vòi nước bị mất áp lực đột ngột.,nước,normal
1035,Mùi hôi từ khu vệ sinh gần phòng KSSV-338 rất khó chịu.,vệ sinh,normal
1036,Phòng kssv-442 có côn trùng bay vào thường xuyên.,khác,normal
1037,Tủ lạnh chung tầng 5 kssv bị rò điện.,thiết bị,high
1038,"Lỗi bảng điện tổng bị sập, đề nghị sửa chữa.",khác,high
1039,Báo cáo ghế đá công cộng bị bẩn và có rêu.,vệ sinh,normal
1040,"Router tầng 1 bị lỗi, phòng KSSV-465 không vào mạng.",internet,normal
1041,Phòng KSSV-699 bị mất đồ cá nhân.,khác,high
1042,Có tiếng ồn lớn từ phòng KSSV-559 vào đêm qua.,khác,normal
1043,Phòng KSSV-653 không có nước từ đêm qua.,nước,high
1044,Không vào được mạng tại phòng KSSV-585.,internet,normal
1045,"Báo cáo máy giặt công cộng khu B bị hỏng mô tơ, không quay lồng giặt.",thiết bị,normal
1046,Mùi hôi từ khu vệ sinh gần phòng KSSV-468 rất khó chịu.,vệ sinh,normal
1047,Vòi nước phòng KSSV-340 bị rò rỉ.,nước,high
1048,Phòng tự học chung bị kiến bò và côn trùng xuất hiện.,vệ sinh,normal
1049,Không vào được mạng ở phòng kssv-250.,internet,normal
1050,Phòng kssv-401 không có nước.,nước,high
1051,Phòng kssv-506 có côn trùng bay vào thường xuyên.,khác,normal
1052,Quạt phòng kssv-663 không quay.,thiết bị,normal
1053,Nước chảy yếu ở nhà tắm kssv-135.,nước,normal
1054,"Lỗi cống thoát nước mưa sân thượng bị tắc, nước đen chảy ngược vào hành lang.",vệ sinh,normal
1055,Có tiếng ồn lớn từ phòng KSSV-599 vào đêm qua.,khác,normal
1056,Cống thoát nước phòng KSSV-529 bị nghẹt.,vệ sinh,normal
1057,Nước trong bồn rửa phòng kssv-326 bị tắc.,nước,normal
1058,Có người lạ đi lại gần phòng kssv-444 tối qua.,khác,normal
1059,Báo cáo tiếng nổ từ bộ sạc xe điện ở nhà xe.,điện,normal
1060,Mùi hôi từ khu vệ sinh gần phòng KSSV-454 rất khó chịu.,vệ sinh,normal
1061,Phòng KSSV-626 mất điện từ chiều nay.,điện,high
1062,Phòng KSSV-546 không có nước từ từ tối qua.,nước,high
1063,Nước chảy yếu ở nhà tắm gần phòng KSSV-144.,nước,normal
1064,"Phòng 209 báo cáo đồng hồ nước bị kẹt, không hiển thị chỉ số mới.",nước,normal
1065,Đèn học phòng KSSV-373 bị hỏng.,thiết bị,normal
1066,Vòi nước phòng KSSV-147 bị rò rỉ.,nước,high
1067,Phòng kssv-673 mất điện từ tối qua.,điện,high
1068,Lỗi bồn rửa tay công cộng bị nứt một đường dài.,nước,normal
1069,Wi-Fi phòng kssv-486 không kết nối được.,internet,normal
1070,Phòng KSSV-185 có rác chưa dọn.,vệ sinh,normal
1071,"WiFi tầng 6 liên tục bị rớt mạng mỗi 5 phút, không thể làm việc.",internet,normal
1072,Không vào được mạng tại phòng KSSV-489.,internet,normal
1073,Dây mạng ở hành lang bị ai đó giật đứt.,internet,high
1074,"Cần sửa chữa ghế ngồi ở phòng tự học bị bung ốc, rất dễ bị ngã.",thiết bị,normal
1075,Phòng kssv-100 có rác chưa dọn.,vệ sinh,normal
1076,Thang bộ bị trơn trượt do gạch lát bị bong tróc.,thiết bị,normal
1077,Vòi nước ở khu vực sảnh KTX bị mất tay vặn.,nước,normal
1078,Vòi nước phòng kssv-607 bị rò rỉ.,nước,high
1079,Điều hòa phòng KSSV-243 bị hỏng.,thiết bị,normal
1080,Phòng KSSV-235 có côn trùng bay vào thường xuyên.,khác,normal
1081,Cần bổ sung rèm cửa cho phòng KSSV-191.,khác,normal
1082,Ổ cắm phòng kssv-362 phát ra tia lửa.,điện,high
1083,Phòng kssv-284 bị mất đồ cá nhân.,khác,high
1084,Phòng kssv-281 có rác chưa dọn.,vệ sinh,normal
1085,Phòng 406 thắc mắc về mức độ sạch sẽ của nước sinh hoạt.,vệ sinh,high
1086,Phòng kssv-415 có côn trùng bay vào thường xuyên.,khác,normal
1087,Không vào được mạng ở phòng kssv-677.,internet,normal
1088,Điều hòa phòng kssv-441 bị hỏng.,thiết bị,normal
1089,Báo cáo tốc độ mạng không đủ để tham gia các buổi họp trực tuyến chất lượng HD.,internet,high
1090,Phòng 309 báo cáo tín hiệu WiFi yếu hơn hẳn các phòng khác cùng tầng.,internet,normal
1091,Điện phòng kssv-243 chập chờn khi bật điều hòa.,điện,high
1092,Cầu trượt ở khu vực vui chơi bị hỏng bậc thang.,thiết bị,normal
1093,Đề nghị kiểm tra áp suất nước chung của tòa nhà có đạt quy chuẩn không.,nước,normal
1094,Internet khu vực KSSV-339 mất tín hiệu.,internet,normal
1095,Phòng 310 bị phạt vì không phân loại rác đúng quy định (lần 2).,vệ sinh,normal
1096,Nước chảy yếu ở nhà tắm kssv-649.,nước,normal
1097,Đèn học phòng KSSV-696 bị hỏng.,thiết bị,normal
1098,Nước chảy yếu ở nhà tắm gần phòng KSSV-622.,nước,normal
1099,Wi-Fi phòng kssv-453 không kết nối được.,internet,normal
1100,Mạng khu sinh viên rất yếu vào đêm qua.,internet,normal
1101,Cần sửa chữa tay vịn lan can tầng 6 bị lung lay.,thiết bị,normal
1102,Phòng kssv-600 có rác chưa dọn.,vệ sinh,normal
1103,Phòng kssv-241 bị mất đồ cá nhân.,khác,high
1104,Thùng rác khu sinh viên gần KSSV-563 đầy tràn.,vệ sinh,normal
1105,Có tiếng ồn lớn từ phòng KSSV-490 vào từ tối qua.,khác,normal
1106,Điều hòa phòng KSSV-515 bị hỏng.,thiết bị,normal
1107,Không vào được mạng ở phòng kssv-360.,internet,normal
1108,Cần bổ sung rèm cửa cho phòng kssv-205.,khác,normal
1109,Wi-Fi phòng KSSV-183 không kết nối được.,internet,normal
1110,"Router tầng 5 bị lỗi, phòng KSSV-234 không vào mạng.",internet,normal
1111,Quạt phòng kssv-686 không quay.,thiết bị,normal
1112,Phòng kssv-588 bị mất đồ cá nhân.,khác,high
1113,Điện tại phòng KSSV-371 chập chờn khi bật điều hòa.,điện,normal
1114,Phòng kssv-490 mất điện từ tối qua.,điện,high
1115,Mùi hôi từ nhà vệ sinh kssv-149 rất khó chịu.,vệ sinh,normal
1116,Cống thoát nước phòng KSSV-621 bị nghẹt.,vệ sinh,normal
1117,Khu sinh viên khu vực phòng KSSV-448 mất điện toàn bộ.,điện,high
1118,Báo cáo vòi nước nóng ở khu vực rửa tay chung bị gãy van.,thiết bị,high
1119,Bảng điện hành lang gần KSSV-559 nhảy aptomat liên tục.,điện,high
1120,Đèn học phòng kssv-198 bị hỏng.,thiết bị,normal
1121,Wi-Fi phòng kssv-398 không kết nối được.,internet,normal
1122,Wi-Fi phòng kssv-588 không kết nối được.,internet,normal
1123,Không vào được mạng tại phòng KSSV-470.,internet,normal
1124,Mùi hôi từ nhà vệ sinh kssv-504 rất khó chịu.,vệ sinh,normal
1125,Khu sinh viên khu vực phòng KSSV-521 mất điện toàn bộ.,điện,high
1126,Vòi nước phòng kssv-663 bị rò rỉ.,nước,high
1127,Cống thoát nước phòng KSSV-199 bị nghẹt.,vệ sinh,normal
1128,Internet khu vực KSSV-664 mất tín hiệu.,internet,normal
1129,Phòng kssv-510 mất điện từ tối qua.,điện,high
1130,Báo cáo tiếng động và rên la bất thường từ phòng 510 vào lúc 1h sáng.,khác,normal
1131,Phòng 106 báo cáo thẻ từ ra vào bị gãy đôi.,thiết bị,normal
1132,Wi-Fi phòng KSSV-686 không kết nối được.,internet,normal
1133,Tủ lạnh chung tầng 6 bị rò điện.,thiết bị,high
1134,"Dây điện khu vực phơi đồ bị đứt, đang nằm sát nền bê tông ẩm ướt.",điện,normal
1135,Cần bổ sung rèm cửa cho phòng KSSV-389.,khác,normal
1136,Internet khu vực KSSV-144 mất tín hiệu.,internet,normal
1137,"Van xả nước bồn cầu phòng 107 bị hỏng, nước chảy liên tục gây ồn ào.",nước,high
1138,Báo cáo mạng nhện và bụi dày đặc trên trần nhà khu vực sảnh.,vệ sinh,normal
1139,Thùng rác khu sinh viên gần KSSV-667 đầy tràn.,vệ sinh,normal
1140,Lỗi WiFi KTX bị mất sóng khi bật lò vi sóng.,internet,normal
1141,Địa chỉ IP của laptop phòng em bị báo là IP lạ và bị chặn.,internet,normal
1142,Bình nóng lạnh phòng 201 không làm nóng nước dù đã bật lâu.,điện,normal
1143,Internet khu vực KSSV-625 mất tín hiệu.,internet,normal
1144,Không vào được mạng ở phòng kssv-658.,internet,normal
1145,Quạt phòng KSSV-402 không quay.,thiết bị,normal
1146,Phòng kssv-161 mất điện từ tối qua.,điện,high
1147,Nước trong bồn rửa phòng KSSV-689 bị tắc.,nước,normal
1148,Điều hòa phòng KSSV-411 bị hỏng.,thiết bị,normal
1149,Điện tại phòng KSSV-368 chập chờn khi bật điều hòa.,điện,high
1150,"Router tầng 1 bị lỗi, phòng KSSV-158 không vào mạng.",internet,normal
1151,Có tiếng ồn lớn từ phòng KSSV-146 vào từ sáng nay.,khác,normal
1152,Phòng kssv-256 mất điện từ tối qua.,điện,high
1153,Có tiếng ồn lớn từ phòng KSSV-241 vào đêm qua.,khác,normal
1154,Báo cáo tiếng ồn từ khu vực công trường xây dựng gần KTX.,khác,normal
1155,Phòng 502 muốn được kích hoạt lại dịch vụ Internet sau khi đóng phí.,internet,normal
1156,Mạng khu sinh viên rất yếu vào từ hôm qua.,internet,normal
1157,Đèn học phòng KSSV-419 bị hỏng.,thiết bị,normal
1158,Báo cáo rò rỉ nước từ trần nhà vệ sinh phòng 601 xuống sàn.,nước,normal
1159,"Lỗi thiết bị tập gym ngoài trời bị mất ốc vít, không an toàn.",thiết bị,normal
1160,"Router tầng 6 bị lỗi, phòng KSSV-359 không vào mạng.",internet,normal
1161,Nước trong bồn rửa phòng KSSV-537 bị tắc.,nước,normal
1162,Báo cáo thẻ từ ra vào bị rơi vào tay người ngoài KTX.,khác,high
1163,"Khóa cửa phòng 401 bị kẹt, không thể mở được từ bên trong.",thiết bị,normal
1164,Phòng KSSV-667 mất điện từ trưa nay.,điện,high
1165,Điện tại phòng KSSV-381 chập chờn khi bật điều hòa.,điện,normal
1166,Phòng KSSV-660 bị mất đồ cá nhân.,khác,high
1167,"Thiết bị phát WiFi ở hành lang tầng 4 bị tắt nguồn, không có mạng.",internet,normal
1168,"Nước sinh hoạt có mùi hôi tanh nồng nặc, không dám sử dụng.",nước,normal
1169,Quạt phòng kssv-340 không quay.,thiết bị,normal
1170,Wi-Fi phòng kssv-196 không kết nối được.,internet,normal
1171,"Router tầng 3 bị lỗi, phòng KSSV-631 không vào mạng.",internet,normal
1172,"Router tầng 3 bị lỗi, phòng KSSV-671 không vào mạng.",internet,normal
1173,Cần bổ sung rèm cửa cho phòng KSSV-493.,khác,normal
1174,Hệ thống loa thông báo chung bị rè và méo tiếng.,thiết bị,normal
1175,Cống thoát nước phòng kssv-141 bị nghẹt.,vệ sinh,normal
1176,Đề nghị vệ sinh ghế sofa ở phòng sinh hoạt chung bị bẩn.,vệ sinh,normal
1177,Lỗi van nước ở máy lọc nước công cộng bị rò rỉ.,thiết bị,high
1178,Mạng KTX không thể kết nối được với máy in WiFi cá nhân.,internet,normal
1179,Có người lạ đi lại gần phòng kssv-515 tối qua.,khác,normal
1180,Quạt phòng kssv-415 không quay.,thiết bị,normal
1181,Điện phòng kssv-677 chập chờn khi bật điều hòa.,điện,high
1182,Phòng KSSV-531 không có nước từ sáng nay.,nước,high
1183,Phòng 604 báo cáo mùi thuốc lá bay vào từ hành lang.,vệ sinh,normal
1184,"Báo cáo nhà vệ sinh chung quá bẩn, không thể sử dụng.",vệ sinh,normal
1185,Nước chảy yếu ở nhà tắm kssv-612.,nước,normal
1186,"Lỗi bồn chứa nước phụ tầng 5 bị nghiêng, có dấu hiệu rò rỉ.",nước,normal
1187,Lỗi áp lực nước không đủ để xả bồn cầu tầng 7.,nước,normal
1188,Cống thoát nước phòng kssv-202 bị nghẹt.,vệ sinh,normal
1189,Ổ điện bàn học phòng KSSV-313 không hoạt động.,thiết bị,normal
1190,"Công tắc đèn bàn học bị hỏng, đèn không sáng.",điện,normal
1191,Điều hòa phòng KSSV-349 bị hỏng.,thiết bị,normal
1192,Cống thoát nước phòng KSSV-235 bị nghẹt.,vệ sinh,normal
1193,Cần bổ sung rèm cửa cho phòng KSSV-624.,khác,normal
1194,Phòng kssv-178 không có nước.,nước,normal
1195,Cống thoát nước phòng KSSV-562 bị nghẹt.,vệ sinh,normal
1196,Quạt phòng kssv-149 không quay.,thiết bị,normal
1197,Wi-Fi phòng kssv-296 không kết nối được.,internet,normal
1198,Thùng rác khu sinh viên gần KSSV-189 đầy tràn.,vệ sinh,normal
1199,Nước chảy yếu ở nhà tắm kssv-487.,nước,normal
1200,Phòng KSSV-130 mất điện từ trưa nay.,điện,high
1201,Lỗi hệ thống điện hành lang tầng 4 bị sập vào lúc 2h sáng.,điện,normal
1202,Cần bổ sung rèm cửa cho phòng kssv-639.,khác,normal
1203,Nước chảy yếu ở nhà tắm gần phòng KSSV-373.,nước,normal
1204,Cần hỗ trợ y tế cho sinh viên bị đau bụng cấp tính.,khác,high
1205,Lỗi hệ thống nước bị ngắt không lý do.,khác,normal
1206,Đèn học phòng kssv-293 bị hỏng.,thiết bị,normal
1207,Báo cáo bồn rửa tay bị ố vàng và có cặn xà phòng.,vệ sinh,normal
1208,Điều hòa phòng 210 bị chảy nước và không làm mát được.,thiết bị,normal
1209,Nước trong bồn rửa phòng kssv-508 bị tắc.,nước,normal
1210,Nước trong bồn rửa phòng KSSV-302 bị tắc.,nước,normal
1211,Phòng kssv-105 có rác chưa dọn.,vệ sinh,normal
1212,Nước trong bồn rửa phòng KSSV-183 bị tắc.,nước,normal
1213,"Ổ cắm điện ở phòng 402 bị cháy xém, không dám sử dụng nữa.",điện,high
1214,Tấm trần ở hành lang tầng 4 bị sụp đổ một mảng lớn.,thiết bị,high
1215,Nước trong bồn rửa phòng kssv-402 bị tắc.,nước,normal
1216,Ổ cắm phòng kssv-500 phát ra tia lửa.,điện,high
1217,Phòng kssv-297 có rác chưa dọn.,vệ sinh,normal
1218,"Ống nước tầng 4 bị vỡ, ảnh hưởng khu vực KSSV-590.",nước,normal
