id,text,label,priority
2230,Mùi hôi từ nhà vệ sinh kssv-321 rất khó chịu.,vệ sinh,normal
2231,Cần lắp đặt thêm biển cảnh báo trơn trượt ở nhà vệ sinh.,khác,normal
2232,Phòng KSSV-428 có côn trùng bay vào thường xuyên.,khác,normal
2233,Vòi nước phòng kssv-363 bị rò rỉ.,nước,high
2234,Có tiếng ồn lớn từ phòng kssv-149 ban đêm.,khác,normal
2235,Cần bổ sung rèm cửa cho phòng KSSV-287.,khác,normal
2236,Phòng 602 bị kiểm tra và lập biên bản vì vệ sinh phòng quá kém.,vệ sinh,normal
2237,"Bàn hc phòng 304 bị gãy chân, không thể sử dụng để hc tập.",thiết bị,normal
2238,Phòng KSSV-230 có rác chưa dọn.,vệ sinh,normal
2239,Không vào được mạng tại phòng KSSV-507.,internet,normal
2240,Đin phòng kssv-429 chập chờn khi bật iều hòa.,điện,high
2241,Mùi hôi từ nhà vệ sinh kssv-613 rất khó chịu.,vệ sinh,normal
2242,Vòi nước phòng KSSV-193 bị rò rỉ.,nước,high
2243,Cần sửa chữa đầu vòi phun nước ở bồn rửa chén chung bị tắc.,nước,normal
2244,Vòi nước phòng KSSV-166 bị rò rỉ.,nước,normal
2245,Đèn trong phòng kssv-544 b cháy.,điện,normal
2246,Phòng hc chung bị chuột cắn hng sách vở và để lại phân.,vệ sinh,normal
2247,Phòng KSSV-104 có côn trùng bay vào thường xuyên.,khác,normal
2248,"Router tầng 2 bị lỗi, phòng KSSV-185 không vào mạng.",internet,normal
2249,Phòng KSSV-125 mất điện từ chiu nay.,điện,high
2250,Nước trong bồn rửa phòng KSSV-669 bị tắc.,nước,normal
2251,Nhà vệ sinh tầng 3 có mùi hôi.,vệ sinh,normal
2252,cắm phòng kssv-278 phát ra tia lửa.,điện,normal
2253,Wi-Fi phòng KSSV-638 không kết nối được.,internet,normal
2254,"ng nước tầng 2 bị vỡ, ảnh hưởng khu vực KSSV-664.",nước,normal
2255,Cần bổ sung rèm cửa cho phòng kssv-616.,khác,normal
2256,Phòng em bị chập điện nhẹ ngay ổ cắm sạc khi cắm ấm siêu tốc.,điện,normal
2257,"èn ngủ trần phòng 210 bị nổ bóng, vụn thủy tinh rơi xuống sàn.",điện,normal
2258,Wi-Fi phòng kssv-563 không kết nối được.,internet,normal
2259,Phòng kssv-640 mất điện từ tối qua.,điện,normal
2260,Mùi hôi từ nhà vệ sinh kssv-146 rất khó chịu.,vệ sinh,normal
2261,Ngưi lạ đi lại ở khu vực tầng 7 vào ban đêm.,khác,normal
2262,Ổ điện bàn hc phòng KSSV-482 không hoạt động.,thiết bị,normal
2263,Ổ cắm ở khu vực phơi đồ bị rỉ sét do nước mưa.,điện,normal
2264,Máy lạnh phòng KSSV-105 b chảy nưc nhỏ giọt,thiết bị,normal
2265,Bồn rửa mặt chung tầng 8 bị tắc cống thoát,vệ sinh,high
2266,Mạng WiFi KTX bị mất kết nối ở khu vực tầng 5 khu A,internet,high
2267,Ổ cắm điện phòng KSSV-207 phát ra tia lửa khi cắm sạc laptop,điện,urgent
2268,Vòi nước ở bồn rửa tay chung bị rò rỉ liên tục không khóa được,nước,normal
2269,Báo cáo sinh viên lạ mặt đi lại khả nghi ở khu vực nhà xe,khác,high
2270,Quạt trần phòng KSSV-308 phát ra tiếng kêu lớn và rung lắc mạnh,thiết bị,high
2271,Nhà vệ sinh chung tầng 9 bị thiếu nước rửa tay,vệ sinh,normal
2272,èn hành lang gần phòng KSSV-409 bị cháy bóng khu vực tối om,điện,normal
2273,p lực nước sinh hoạt rất yếu vào buổi sáng,nước,normal
2274,Lỗi hệ thống thẻ từ ra vào khu D không hoạt động,khác,high
2275,Giưng tầng phòng KSSV-510 bị lung lay ốc vít bị lng,thiết bị,high
2276,Mạng LAN phòng KSSV-610 không nhận tín hiệu mạng,internet,normal
2277,Cần phun thuốc diệt muỗi khẩn cấp ở khu vực sân sau,vệ sinh,urgent
2278,Bình nóng lạnh phòng KSSV-711 không làm nóng nước chỉ ra nước lạnh,điện,normal
2279,Bồn cầu phòng KSSV-812 bị tắc không xả được chất thải,nước,high
2280,Báo cáo mất trộm giày dép ở khu vực để giày chung,khác,high
2281,Tủ lạnh chung ở tầng 6 bị hng thực phẩm bị hng,thiết bị,normal
2282,Tốc độ mạng WiFi rất chậm vào gi cao điểm,internet,normal
2283,Dây điện ngoài ban công phòng KSSV-913 bị hở lõi có nguy cơ chập cháy,điện,urgent
2284,Cần kiểm tra lại chất lượng nước uống công cộng có mùi lạ,nước,high
2285,Phòng KSSV-114 bị kiến ba khoang xuất hiện cần xử lý gấp,vệ sinh,urgent
2286,Báo cáo cãi vã lớn giữa hai phòng KSSV-216 và 217,khác,high
2287,Ghế ngồi phòng tự hc chung bị gãy tựa lưng,thiết bị,normal
2288,Aptomat phòng KSSV-318 tự động nhảy khi bật máy sấy tóc,điện,normal
2289,Nước mưa chảy ngược vào phòng KSSV-419 từ cửa sổ làm ướt sàn,nước,high
2290,Mạng WiFi KTX bị lỗi không kết nối được với các thiết bị di động,internet,normal
2291,Thùng rác chung tầng 10 bị đầy tràn rác rơi vãi ra ngoài,vệ sinh,normal
2292,nghị bổ sung thêm móc treo đồ trong khu vực phơi đồ,khác,normal
2293,Cửa ra vào phòng KSSV-520 bị kẹt khóa không thể mở ra,thiết bị,urgent
2294,Bóng èn trần phòng KSSV-621 nhấp nháy liên tục gây mỏi mắt,điện,normal
2295,Lỗi đưng ống nước ngầm bị vỡ nước tràn ra khu vực sân trước,nước,urgent
2296,Router WiFi tầng 7 bị hng không có đèn báo nguồn,internet,high
2297,Tưng phòng KSSV-722 bị ẩm mốc nặng ảnh hưởng sức khe,vệ sinh,high
2298,Báo cáo sinh viên bị ngã ở cầu thang do sàn trơn trượt,khác,urgent
2299,Máy giặt chung khu A bị hng nút nguồn,thiết bị,normal
2300,Công tắc bình nóng lạnh phòng KSSV-823 bị kẹt không bật tắt được,điện,normal
2301,Vòi nước ở khu vực rửa chén chung bị rò rỉ sét nước chảy yếu,nước,normal
2302,Mạng KTX bị chặn truy cập vào một số trang web giải trí,internet,normal
2303,Chuột chạy trong phòng KSSV-924 cần đặt bẫy và diệt chuột,vệ sinh,high
2304,Báo cáo có tiếng ồn từ sinh viên tập đàn sau 10h đêm,khác,high
2305,Bàn hc phòng KSSV-125 bị bong tróc mặt bàn rất khó vệ sinh,thiết bị,normal
2306,Cần kiểm tra đồng hồ điện phòng KSSV-226 vì chạy quá nhanh bất thưng,điện,normal
2307,Bồn cầu nhà vệ sinh chung tầng 11 bị nứt vỡ rất nguy hiểm,nước,high
2308,Mạng LAN phòng KSSV-327 không nhận địa chỉ IP không vào mạng được,internet,high
2309,Nhà vệ sinh chung tầng 4 bị thiếu giấy vệ sinh rất bất tiện,vệ sinh,normal
2310,Thẻ từ phòng KSSV-428 bị mất cần làm lại gấp để ra vào,khác,urgent
2311,Thang máy khu B bị kẹt giữa tầng 12 và 13 cần cứu hộ gấp,thiết bị,urgent
2312,Ổ cắm điện ở hành lang khu vực sạc xe bị hư hng không sử dụng được,điện,normal
2313,ng thoát nước của máy lạnh phòng KSSV-529 bị tắc nước tràn vào phòng,nước,high
2314,Máy bơm nước tầng 14 kêu to bất thưng cần kiểm tra gấp,thiết bị,normal
2315,nghị bổ sung thêm vòi xịt vệ sinh trong phòng KSSV-630,vệ sinh,normal
2316,Cần kiểm tra lại hệ thống báo cháy vì có báo động giả liên tục,khác,high
2317,Lỗi hệ thống điện tổng khu A bị quá tải khi bật máy lạnh hàng loạt,điện,high
2318,Bể chứa nước sạch bị rò rỉ nước chảy ra ngoài liên tục gây lãng phí,nước,urgent
2319,Mạng KTX không vào được trang đăng ký hc phần của trưng,internet,normal
2320,Tủ đồ cá nhân phòng KSSV-731 bị khóa mã số hng không mở được,thiết bị,normal
2321,Cần bổ sung thêm đèn chiếu sáng tại khu vực cầu thang bộ,điện,normal
2322,Nước nóng phòng KSSV-832 bị chuyển sang màu đục có cặn,nước,high
2323,Tường phòng KSSV-933 b vết nứt dài và sâu,vệ sinh,high
2324,Báo cáo sinh viên tự ý lắp đặt thêm camera trong phòng,khác,high
2325,Ghế ngồi phòng tự hc chung bị nứt mặt ghế dễ gây thương tích,thiết bị,normal
2326,Aptomat phòng KSSV-134 bị nhảy liên tục không rõ nguyên nhân,điện,high
2327,Nước từ trần nhà vệ sinh chung tầng 5 rò rỉ xuống sàn,nước,high
2328,Mạng WiFi bị mất kết nối hoàn toàn vào buổi sáng,internet,high
2329,Nhà vệ sinh chung tầng 6 không có giấy vệ sinh rất bất tiện,vệ sinh,normal
2330,Báo cáo có tiếng ồn lớn từ phòng KSSV-235 sau 11h đêm,khác,high
2331,Cửa ra vào phòng KSSV-336 bị hng bản l cửa bị xệ,thiết bị,normal
2332,Ổ cắm điện ở bàn hc chung bị hư hng không dùng được,điện,normal
2333,Vòi nước máy giặt chung bị rò rỉ nước liên tục,nước,normal
2334,Mạng LAN phòng KSSV-437 bị mất kết nối hoàn toàn không có internet,internet,high
2335,Cần phun thuốc diệt kiến khẩn cấp ở khu nhà D,vệ sinh,urgent
2336,Báo cáo bị mất điện thoại ở phòng KSSV-538,khác,urgent
2337,Thang máy khu A bị lỗi cảm biến cửa cửa không tự đóng,thiết bị,normal
2338,Bình nóng lạnh phòng KSSV-639 có mùi khét nhẹ khi bật,điện,normal
2339,Bồn cầu phòng KSSV-740 bị tắc cần thông tắc gấp,nước,high
2340,Tốc độ mạng khu vực sảnh ch KTX rất chậm,internet,normal
2341,Thùng rác chung tầng 11 bị vỡ nắp ruồi nhặng bu quanh,vệ sinh,normal
2342,Báo cáo có người lạ phát tờ rơi quảng cáo trong khu vực phòng,khác,normal
2343,Kệ sách phòng KSSV-841 bị nghiêng có nguy cơ đổ,thiết bị,normal
2344,èn hành lang gần phòng KSSV-942 bị nhấp nháy gây khó chịu,điện,normal
2345,p lực nước sinh hoạt quá mạnh gây bắn tung tóe khi mở vòi,nước,normal
2346,Mạng KTX b chặn truy cập vào ứng dụng học tiếng Nhật,internet,normal
2347,Tưng phòng KSSV-143 bị bám bụi bẩn lâu ngày cần vệ sinh sạch sẽ,vệ sinh,normal
2348,Báo cáo sinh viên bị dị ứng da do sử dụng nước giặt chung,khác,high
2349,Máy giặt chung khu B bị hng khóa cửa không khóa được,thiết bị,normal
2350,Công tắc quạt trần phòng KSSV-244 bị hng không bật tắt được,điện,normal
2351,Nước nóng chung bị mất đột ngột từ 3 ngày nay rất lạnh,nước,high
2352,Mạng LAN phòng KSSV-345 không thể truy cập internet báo lỗi,internet,high
2353,Nhà vệ sinh chung tầng 7 bị thiếu xà phòng rửa tay,vệ sinh,normal
2354,Báo cáo sinh viên tổ chức tiệc sinh nhật trái phép trong phòng,khác,high
2355,Giưng tầng phòng KSSV-446 bị mất ốc vít cố định rất nguy hiểm,thiết bị,normal
2356,"Ổ cắm điện phòng KSSV-547 phát ra tiếng ""tách tách"" khi sử dụng",điện,normal
2357,Lỗi phao nước bồn chứa tầng 8 bị hng nước tràn liên tục,nước,urgent
2358,Tốc độ mạng WiFi không đủ để phát trực tiếp,internet,normal
2359,Chuột chạy trong phòng KSSV-648 cần diệt chuột gấp có mùi hôi,vệ sinh,high
2360,Báo cáo mất xe đạp điện ở nhà xe A,khác,high
2361,Bàn học chung khu tự học b lung lay không vững,thiết bị,normal
2362,Dây điện ngoài ban công phòng KSSV-749 bị đứt một phần rất nguy hiểm,điện,urgent
2363,Cống thoát nước ban công phòng KSSV-850 bị tắc nước không thoát,nước,normal
2364,Mạng WiFi bị lỗi không kết nối được với các thiết bị thông minh,internet,normal
2365,Nhà vệ sinh chung tầng 12 bị bẩn có mùi hôi khó chịu,vệ sinh,high
2366,Báo cáo có tiếng ồn từ công trình xây dựng gần KTX vào sáng sớm,khác,normal
2367,Tủ đồ phòng KSSV-951 bị hng khóa không thể khóa được,thiết bị,normal
2368,Aptomat phòng KSSV-152 bị nhảy khi bật máy lạnh và ấm đun nước,điện,normal
2369,Nước mưa chảy ngược vào phòng KSSV-253 từ cửa sổ làm ướt đồ,nước,high
2370,Mạng LAN phòng KSSV-354 không nhận cáp mạng cần kiểm tra,internet,normal
2371,Cần phun thuốc diệt muỗi ở khu vực tầng trệt gần cổng ra vào,vệ sinh,urgent
2372,Báo cáo sinh viên bị ngã ở cầu thang do thiếu ánh sáng bị thương nhẹ,khác,urgent
2373,Thang máy khu B bị kẹt giữa tầng 15 và 16 cần cứu hộ gấp,thiết bị,urgent
2374,Đèn chiếu sáng khu vực nhà xe A b hỏng rất ti,điện,normal
2375,Vòi nước ở bồn rửa mặt chung bị gãy không dùng được,nước,high
2376,Mạng KTX bị chặn truy cập vào một số trang web nước ngoài không rõ lý do,internet,normal
2377,Rác thải không được thu gom đúng gi chất đống ở tầng 16 gây mùi,vệ sinh,normal
2378,Báo cáo cãi vã lớn giữa hai phòng KSSV-555 và 556 làm mất trật tự,khác,high
2379,Ghế ngồi phòng tự hc chung bị gãy tựa lưng không thể ngồi tựa,thiết bị,normal
2380,Ổ cắm điện phòng KSSV-659 phát ra tia lửa khi cắm sạc điện thoại,điện,urgent
2381,Lỗi đưng ống nước ngầm bị vỡ nước tràn ra sân sau KTX,nước,urgent
2382,Phòng KSSV-758 bị kiến ba khoang xuất hiện cần xử lý ngay,vệ sinh,urgent
2383,Báo cáo sinh viên lạ mặt đi lại khả nghi ở khu vực thang máy,khác,high
2384,Quạt trần phòng KSSV-859 phát ra tiếng kêu lớn và rung lắc mạnh,thiết bị,normal
2385,Công tắc bình nóng lạnh phòng KSSV-960 bị kẹt không bật được,điện,normal
2386,Bồn cầu phòng KSSV-161 bị tắc nước không xả được chất thải,nước,high
2387,Mạng WiFi KTX bị mất kết nối ở khu vực tầng 17 khu C,internet,high
2388,Nhà vệ sinh chung tầng 18 bị bẩn có mùi hôi khó chịu,vệ sinh,high
2389,Báo cáo mất chìa khóa phòng KSSV-262,khác,normal
2390,Máy giặt chung khu B bị hng màn hình hiển thị,thiết bị,normal
2391,èn trần phòng KSSV-363 bị nổ bóng phòng tối om,điện,normal
2392,p lực nước sinh hoạt quá yếu vào buổi tối rất khó tắm rửa,nước,normal
2393,Mạng KTX bị chặn truy cập vào dịch vụ game trực tuyến,internet,normal
2394,Cần kiểm tra lại chất lượng không khí trong phòng KSSV-464 có mùi ẩm mốc,vệ sinh,normal
2395,Báo cáo có ngưi hút thuốc lá trong phòng KSSV-565 gây khó chịu,khác,high
2396,Giưng tầng phòng KSSV-666 bị mất thang lên không thể lên xuống,thiết bị,normal
2397,Ổ cắm điện phòng KSSV-767 bị lng sạc không vào điện,điện,normal
2398,Lỗi phao nước bồn chứa tầng 19 bị hng nước tràn liên tục,nước,urgent
2399,Mạng LAN phòng KSSV-868 không nhận tín hiệu mạng,internet,normal
2400,Nhà vệ sinh chung tầng 20 bị thiếu giấy vệ sinh,vệ sinh,normal
2401,Báo cáo có sinh viên ném rác từ ban công xuống gây mất vệ sinh,khác,high
2402,Tủ lạnh chung ở tầng 21 bị hng quạt làm mát,thiết bị,normal
2403,Bình nóng lạnh phòng KSSV-969 không bật được công tắc không có nước nóng,điện,normal
2404,Vòi nước ở bồn rửa mặt chung bị rỉ sét nước ra màu vàng,nước,normal
2405,Tốc độ mạng WiFi rất chậm khi xem video HD thưng xuyên bị giật,internet,normal
2406,Phòng KSSV-170 bị gián xuất hiện nhiu,vệ sinh,high
2407,Báo cáo có tiếng ồn lớn từ phòng KSSV-271 sau 10h tối,khác,high
2408,Bàn học phòng KSSV-372 b vỡ góc bàn,thiết bị,normal
2409,Aptomat phòng KSSV-473 tự động nhảy khi bật máy lạnh,điện,normal
2410,Nước mưa chảy ngược vào phòng KSSV-574 từ ban công,nước,high
2411,Mạng WiFi KTX bị lỗi không kết nối được với điện thoại thông minh,internet,normal
2412,Thùng rác chung tầng 22 bị đầy tràn rác rơi vãi,vệ sinh,normal
2413,Đề ngh b sung thêm gương soi trong phòng KSSV-675,khác,normal
2414,Cửa ra vào phòng KSSV-776 bị hng tay nắm không đóng mở dễ dàng,thiết bị,normal
2415,Bóng đèn trần phòng KSSV-877 bị cháy cần thay mới,điện,normal
2416,Lỗi đưng ống nước thải bị tắc nước không thoát được,nước,urgent
2417,Router WiFi tầng 18 bị mất nguồn điện,internet,high
